0, -150.00
1, -150.00
2, -150.00
3, -150.00
4, -150.00
5, -150.00
6, -150.00
7, -150.00
8, -150.00
9, -150.00
10, -150.00
11, -150.00
12, -150.00
13, -150.00
14, -150.00
15, -150.00
16, -150.00
17, -150.00
18, -150.00
19, -150.00
20, -150.00
21, -150.00
22, -150.00
23, -150.00
24, -150.00
25, -150.00
26, -150.00
27, -150.00
28, -150.00
29, -150.00
30, -150.00
31, -150.00
32, -150.00
33, -150.00
34, -150.00
35, -150.00
36, -150.00
37, -150.00
38, -150.00
39, -150.00
40, -150.00
41, -150.00
42, -150.00
43, -150.00
44, -150.00
45, -150.00
46, -150.00
47, -150.00
48, -150.00
49, -150.00
50, -150.00
51, -150.00
52, -150.00
53, -150.00
54, -150.00
55, -150.00
56, -150.00
57, -150.00
58, -150.00
59, -150.00
60, -150.00
61, -150.00
62, -150.00
63, -150.00
64, -150.00
65, -150.00
66, -150.00
67, -150.00
68, -150.00
69, -150.00
70, -150.00
71, -150.00
72, -150.00
73, -150.00
74, -150.00
75, -150.00
76, -150.00
77, -150.00
78, -150.00
79, -150.00
80, -150.00
81, -150.00
82, -150.00
83, -150.00
84, -150.00
85, -150.00
86, -150.00
87, -150.00
88, -150.00
89, -150.00
90, -150.00
91, -150.00
92, -150.00
93, -150.00
94, -150.00
95, -150.00
96, -150.00
97, -150.00
98, -150.00
99, -150.00
100, -150.00
101, -150.00
102, -150.00
103, -150.00
104, -150.00
105, -150.00
106, -150.00
107, -150.00
108, -150.00
109, -150.00
110, -150.00
111, -150.00
112, -150.00
113, -150.00
114, -150.00
115, -150.00
116, -150.00
117, -150.00
118, -150.00
119, -150.00
120, -150.00
121, -150.00
122, -150.00
123, -150.00
124, -150.00
125, -150.00
126, -150.00
127, -150.00
128, -150.00
129, -150.00
130, -150.00
131, -149.95
132, -149.53
133, -149.13
134, -148.72
135, -148.32
136, -147.91
137, -147.48
138, -147.03
139, -146.65
140, -146.27
141, -145.89
142, -145.48
143, -145.00
144, -144.67
145, -144.23
146, -143.82
147, -143.42
148, -142.99
149, -142.57
150, -142.18
151, -141.77
152, -141.37
153, -140.96
154, -140.59
155, -140.16
156, -139.78
157, -139.36
158, -138.97
159, -138.54
160, -138.13
161, -137.72
162, -137.31
163, -136.92
164, -136.52
165, -136.09
166, -135.70
167, -135.31
168, -134.91
169, -134.47
170, -134.08
171, -133.66
172, -133.25
173, -132.85
174, -132.44
175, -132.05
176, -131.64
177, -131.22
178, -130.81
179, -130.41
180, -129.96
181, -129.59
182, -129.21
183, -128.80
184, -128.36
185, -127.97
186, -127.55
187, -127.11
188, -126.76
189, -126.36
190, -125.95
191, -125.55
192, -125.11
193, -124.71
194, -124.33
195, -123.92
196, -123.48
197, -123.10
198, -122.70
199, -122.27
200, -121.87
201, -121.48
202, -121.05
203, -120.67
204, -120.25
205, -119.81
206, -119.20
207, -118.57
208, -117.97
209, -117.37
210, -116.76
211, -116.14
212, -115.54
213, -114.90
214, -114.27
215, -113.70
216, -113.09
217, -112.35
218, -111.83
219, -111.05
220, -110.57
221, -109.94
222, -109.33
223, -108.73
224, -108.12
225, -107.59
226, -106.96
227, -106.33
228, -105.77
229, -105.11
230, -104.55
231, -103.93
232, -103.32
233, -102.70
234, -102.07
235, -101.46
236, -100.88
237, -100.27
238, -99.60
239, -99.04
240, -98.40
241, -97.78
242, -97.21
243, -96.45
244, -95.61
245, -94.83
246, -94.01
247, -93.20
248, -92.32
249, -91.58
250, -90.74
251, -89.95
252, -89.12
253, -88.26
254, -87.50
255, -86.64
256, -85.82
257, -85.04
258, -84.23
259, -83.43
260, -82.60
261, -81.79
262, -80.96
263, -80.11
264, -79.36
265, -78.51
266, -77.68
267, -76.91
268, -76.11
269, -75.26
270, -74.48
271, -73.66
272, -72.86
273, -72.04
274, -71.22
275, -70.40
276, -69.59
277, -68.55
278, -67.54
279, -66.57
280, -65.57
281, -64.56
282, -63.56
283, -62.65
284, -61.74
285, -60.83
286, -59.87
287, -58.85
288, -57.84
289, -56.82
290, -55.78
291, -54.73
292, -53.77
293, -52.75
294, -51.73
295, -50.71
296, -49.70
297, -48.68
298, -47.58
299, -46.62
300, -45.51
301, -44.39
302, -43.27
303, -42.16
304, -41.04
305, -39.35
306, -38.54
307, -37.69
308, -36.52
309, -35.46
310, -34.33
311, -33.21
312, -31.96
313, -30.78
314, -29.67
315, -28.46
316, -27.26
317, -26.03
318, -24.81
319, -23.52
320, -22.32
321, -21.14
322, -19.87
323, -18.61
324, -17.33
325, -16.03
326, -14.74
327, -13.43
328, -12.18
329, -10.87
330, -9.51
331, -8.18
332, -6.87
333, -5.53
334, -4.05
335, -2.80
336, -1.45
337, -0.05
338, 1.31
339, 2.69
340, 4.10
341, 5.53
342, 6.90
343, 8.33
344, 9.79
345, 11.22
346, 12.66
347, 14.13
348, 15.60
349, 17.05
350, 18.54
351, 20.01
352, 21.48
353, 23.03
354, 24.53
355, 26.11
356, 27.57
357, 29.11
358, 30.66
359, 32.21
360, 33.70
361, 35.25
362, 36.89
363, 38.46
364, 40.13
365, 41.73
366, 43.36
367, 44.99
368, 46.61
369, 48.36
370, 49.86
371, 51.48
372, 53.12
373, 54.74
374, 56.53
375, 58.15
376, 59.96
377, 61.59
378, 63.31
379, 64.99
380, 66.73
381, 68.57
382, 70.41
383, 72.27
384, 74.05
385, 75.90
386, 77.75
387, 79.55
388, 81.40
389, 83.23
390, 85.16
391, 86.98
392, 88.71
393, 90.54
394, 92.38
395, 94.21
396, 96.03
397, 97.91
398, 99.77
399, 101.71
400, 103.75
401, 105.79
402, 107.81
403, 109.85
404, 111.92
405, 114.00
406, 116.01
407, 118.03
408, 120.05
409, 122.09
410, 124.11
411, 126.27
412, 128.30
413, 130.22
414, 132.22
415, 134.27
416, 136.33
417, 138.32
418, 140.40
419, 142.46
420, 144.44
421, 146.48
422, 148.51
423, 150.54
424, 152.62
425, 154.63
426, 156.72
427, 159.05
428, 161.45
429, 163.87
430, 166.37
431, 168.78
432, 171.25
433, 173.76
434, 176.10
435, 178.53
436, 181.02
437, 183.43
438, 185.86
439, 188.39
440, 190.87
441, 193.18
442, 195.62
443, 198.06
444, 200.50
445, 202.95
446, 205.43
447, 207.90
448, 210.29
449, 212.71
450, 215.15
451, 217.60
452, 220.03
453, 222.52
454, 225.27
455, 227.37
456, 229.81
457, 232.28
458, 234.72
459, 237.15
460, 239.65
461, 242.13
462, 244.45
463, 246.89
464, 249.46
465, 252.30
466, 255.14
467, 257.76
468, 260.28
469, 262.71
470, 265.04
471, 267.54
472, 270.02
473, 272.40
474, 274.82
475, 277.30
476, 279.84
477, 282.16
478, 284.58
479, 287.08
480, 289.56
481, 291.93
482, 294.40
483, 297.33
484, 300.46
485, 303.75
486, 306.99
487, 310.26
488, 313.50
489, 316.84
490, 320.13
491, 323.35
492, 326.57
493, 329.87
494, 333.05
495, 336.29
496, 339.68
497, 342.94
498, 346.07
499, 349.39
500, 352.58
501, 355.90
502, 359.38
503, 363.01
504, 365.74
505, 368.85
506, 372.15
507, 375.38
508, 378.65
509, 381.91
510, 385.24
511, 388.60
512, 391.67
513, 395.01
514, 398.17
515, 401.41
516, 404.68
517, 408.00
518, 411.44
519, 414.61
520, 417.73
521, 420.96
522, 424.22
523, 427.44
524, 430.79
525, 434.13
526, 437.29
527, 440.49
528, 443.73
529, 446.98
530, 450.27
531, 453.51
532, 456.79
533, 460.18
534, 463.28
535, 466.64
536, 469.77
537, 473.09
538, 476.38
539, 479.57
540, 483.00
541, 486.30
542, 489.58
543, 492.76
544, 495.89
545, 499.15
546, 502.40
547, 505.95
548, 508.89
549, 512.16
550, 515.41
551, 518.65
552, 521.93
553, 525.20
554, 528.57
555, 531.76
556, 534.94
557, 538.20
558, 541.46
559, 544.78
560, 548.02
561, 551.33
562, 554.58
563, 557.79
564, 561.02
565, 564.24
566, 567.68
567, 570.83
568, 574.10
569, 577.29
570, 580.54
571, 583.76
572, 587.08
573, 590.27
574, 593.53
575, 596.84
576, 600.02
577, 603.29
578, 606.60
579, 609.77
580, 613.07
581, 616.42
582, 619.62
583, 622.94
584, 626.09
585, 629.32
586, 632.64
587, 635.88
588, 639.12
589, 642.38
590, 645.67
591, 648.84
592, 652.11
593, 655.38
594, 658.65
595, 661.99
596, 666.90
597, 671.88
598, 676.59
599, 681.62
600, 686.40
601, 691.29
602, 696.14
603, 701.03
604, 706.02
605, 710.93
606, 715.64
607, 720.54
608, 725.54
609, 730.31
610, 735.18
611, 740.30
612, 745.15
613, 749.85
614, 754.71
615, 759.62
616, 764.51
617, 769.40
618, 774.36
619, 779.30
620, 784.10
621, 788.91
622, 793.81
623, 798.74
624, 803.57
625, 808.52
626, 813.43
627, 818.27
628, 823.11
629, 827.99
630, 833.22
631, 837.80
632, 842.74
633, 847.64
634, 852.44
635, 857.40
636, 862.20
637, 868.23
638, 872.17
639, 877.03
640, 881.93
641, 886.63
642, 891.87
643, 896.39
644, 901.30
645, 906.97
646, 911.22
647, 916.40
648, 921.24
649, 925.73
650, 930.99
651, 935.59
652, 940.45
653, 945.31
654, 950.27
655, 955.39
656, 959.93
657, 964.83
658, 969.71
659, 974.57
660, 979.48
661, 984.40
662, 989.50
663, 994.10
664, 998.97
665, 1004.02
666, 1008.74
667, 1013.66
668, 1018.53
669, 1023.58
670, 1027.51
671, 1033.92
672, 1040.11
673, 1046.61
674, 1053.41
675, 1059.67
676, 1066.25
677, 1072.62
678, 1079.15
679, 1085.64
680, 1092.17
681, 1098.71
682, 1105.19
683, 1112.02
684, 1118.45
685, 1124.69
686, 1131.23
687, 1137.72
688, 1144.32
689, 1150.76
690, 1157.39
691, 1164.10
692, 1170.33
693, 1176.81
694, 1183.33
695, 1189.89
696, 1196.38
697, 1202.97
698, 1209.68
699, 1215.95
700, 1222.39
701, 1228.95
702, 1235.44
703, 1241.93
704, 1248.44
705, 1255.43
706, 1261.92
707, 1268.02
708, 1274.54
709, 1281.03
710, 1287.58
711, 1294.14
712, 1301.05
713, 1307.04
714, 1313.68
715, 1320.18
716, 1326.60
717, 1333.13
718, 1339.77
719, 1346.89
720, 1352.96
721, 1359.09
722, 1365.63
723, 1372.17
724, 1378.71
725, 1385.21
726, 1392.35
727, 1398.87
728, 1404.77
729, 1411.29
730, 1417.86
731, 1424.32
732, 1430.92
733, 1437.99
734, 1444.17
735, 1450.32
736, 1456.84
737, 1463.37
738, 1469.90
739, 1476.46
740, 1483.42
741, 1489.89
742, 1495.90
743, 1502.44
744, 1508.92
745, 1515.51
746, 1521.95
747, 1528.65
748, 1535.55
749, 1541.66
750, 1548.14
751, 1554.86
752, 1561.17
753, 1567.51
754, 1574.15
755, 1580.88
756, 1587.43
757, 1593.59
758, 1600.22
759, 1606.83
760, 1613.19
761, 1619.65
762, 1626.49
763, 1632.99
764, 1639.20
765, 1646.75
766, 1652.32
767, 1658.77
768, 1665.22
769, 1671.90
770, 1678.57
771, 1684.78
772, 1693.32
773, 1698.25
774, 1704.41
775, 1710.92
776, 1728.33
777, 1736.12
778, 1739.74
779, 1743.19
780, 1745.41
781, 1750.39
782, 1756.66
783, 1763.43
784, 1769.50
785, 1776.06
786, 1782.63
787, 1789.12
788, 1795.79
789, 1802.34
790, 1808.75
791, 1815.78
792, 1821.66
793, 1828.30
794, 1834.61
795, 1841.35
796, 1847.84
797, 1854.78
798, 1860.64
799, 1867.16
800, 1873.84
801, 1880.25
802, 1886.81
803, 1893.79
804, 1900.23
805, 1906.32
806, 1913.07
807, 1919.35
808, 1925.81
809, 1932.75
